Simulation,Mean_Log_Wealth,Std_Log_Wealth,Slope_Log_Wealth,Time_to_Ruin,Peak_Wealth,Min_Wealth,Final_Wealth
794,4.684051348619915,1.213408207886992,-0.000438809865202861,8796.0,1255.9855864950687,4.990505872478506,4.990505872478506
795,4.121974419551428,1.211392209753414,-0.0007019420097566025,5724.0,1110.5531659482479,4.947770401326578,4.947770401326578
796,5.026294829240102,1.2158566017396262,-0.0005727089447481004,6792.0,1305.3920206633752,4.982136260419207,4.982136260419207
797,3.6674060628077543,1.4156832379887094,-0.0005199534412058729,8549.0,1521.6955185589015,4.958083784002339,4.958083784002339
798,4.3832703992650455,1.4785285782521884,-0.0008633022252142958,5799.0,1472.2322071877209,4.967243831773555,4.967243831773555
799,4.183034663915271,1.6236082004926693,-0.000877021484977718,6149.0,1078.4839501764243,4.985873531720912,4.985873531720912
800,4.804193021098089,1.563849370953067,-0.0007364163320300915,7158.0,1232.6455827870163,4.981705216081738,4.981705216081738
801,4.51469926657438,1.4026022642875522,-0.0010415668072951386,4513.0,1366.9379791689403,4.974698826809386,4.974698826809386
802,3.5391325220429617,1.3571793853696978,-0.001038033262073339,4207.0,1156.9049351658505,4.904184356982622,4.904184356982622
803,4.8482219706979,1.4160137385062994,-0.0006652751395130085,7028.0,1657.7069375357746,4.91911470514874,4.91911470514874
804,5.124232962843299,1.4204111106067547,-0.000495786701673912,9071.0,1044.2342078780596,4.989584813379284,4.989584813379284
805,4.184814870168758,1.3102663727742847,-0.0006713083161362024,6539.0,1338.4290290111023,4.9568827907611315,4.9568827907611315
806,5.292083092978003,1.0122696815230858,-0.000331276897989324,,1298.8052103867171,19.306996643184213,24.559981094834658
807,4.167375121698988,1.5015558214488272,-0.0012094723915967737,4234.0,1172.0714381343698,4.980383593590991,4.980383593590991
808,4.2061757818527274,1.3564583965604475,-0.00043662918770139285,,1478.7343951417413,5.699390594734852,9.79727917341931
809,4.6311826843891994,1.7864442067419548,-0.0008978009889562645,6806.0,1679.1287683140863,4.965467750028202,4.965467750028202
810,4.653515631451732,1.1260353712469504,-0.00036540464513938305,,1142.9297237363055,11.465505904247818,12.19367627022581
811,3.982329650372954,1.4046981959834897,-0.0008110947914535257,5835.0,1263.5791053209127,4.924622333038767,4.924622333038767
812,4.461214756083389,1.1417090978107252,-0.00042645239862784055,8745.0,1261.2853288684025,4.942464942245641,4.942464942245641
813,3.822684662073919,1.4419344401464935,-0.0011410986994972385,4203.0,1066.05849530832,4.908882382624454,4.908882382624454
814,4.410441655662158,1.708830341040909,-0.0005963681234181973,9685.0,1450.1672259667296,4.911912994123055,4.911912994123055
815,4.239319597975981,1.4810372952959587,-0.0006275310941927344,7869.0,1166.473532615363,4.897597711168226,4.897597711168226
816,4.366371715008486,1.2864492608608586,-0.0007592083469808184,5609.0,1230.5002266318997,4.975789335215041,4.975789335215041
817,4.9360301308417425,1.3781559422511462,-0.0009506389127626884,4911.0,1219.2384324554116,4.936310928608096,4.936310928608096
818,5.292759311341225,1.8110862059119697,-0.0006603574984097642,8982.0,3834.222378394926,4.986707602558626,4.986707602558626
819,4.645376951679451,1.5283211051597507,-0.0007423303149604012,6858.0,1021.3886761832888,4.904042910748989,4.904042910748989
820,4.501289683218826,0.8627672853326211,-0.00024301287959563946,,1063.5096586281657,11.213437042217018,18.888306238121874
821,3.5047474680227633,1.3872984124346874,-0.0006251265274310117,6503.0,1236.2841632158566,4.999783496502041,4.999783496502041
822,4.0082946060256806,1.7203786792677154,-0.0009775977527755671,5702.0,1934.028216108877,4.9738954401981985,4.9738954401981985
823,4.674944011022169,0.8349535021441377,-0.00021192065008798544,,1288.5003608956183,24.63432554317365,73.34557451469396
824,4.968879813300046,1.8040195261296477,-0.0005738314652124925,9807.0,3066.313268751669,4.983947037871533,4.983947037871533
825,5.45361640558631,0.8086251851107835,-0.00017396819619390017,,2548.954875580789,38.11606337718894,64.32153622641184
826,5.274721087939534,1.8369177597498743,-0.0009070897041477944,6509.0,3110.294396685329,4.99260768081618,4.99260768081618
827,4.14224017524643,1.6856851984035928,-0.0008166990935879265,7014.0,1504.03358685773,4.935627613640857,4.935627613640857
828,4.634103519067025,1.6668270966080716,-0.0009035650293077126,6234.0,1056.3260770825266,4.993529297925739,4.993529297925739
829,5.107359641725939,1.2650333669393174,-0.0004391463418222487,8885.0,1032.8465665965082,4.9933852748098495,4.9933852748098495
830,5.704390145590893,1.3421398316597468,-0.00036191384662750807,,2977.5790367040704,8.873577309993836,14.526400129033512
831,5.422211161523196,0.945627190341735,-0.0003034742192760681,,1371.5266344692282,20.69309518774529,22.5017532115929
832,4.0475726242374055,1.4925990228621668,-0.001117057716539523,4539.0,1198.9786935884488,4.943833560106482,4.943833560106482
833,4.639197955741192,1.2848086334333668,-0.00037621182459570866,,1516.473236396544,11.79391414621905,45.32206868791396
834,5.052513478674907,1.7067130702469295,-0.0005664141247765855,9827.0,2148.8944772417312,4.960143314205926,4.960143314205926
835,5.630128142386899,1.3104471474515198,-0.00042253616232720907,,2115.1868613791653,9.939008565782794,11.671557805454361
836,4.126766274841856,1.1918072730955411,-0.0006325678374297306,5671.0,1105.778343508752,4.9024873768408845,4.9024873768408845
837,4.229253844718669,1.361054993175632,-0.0003934001827048564,,1194.9673242143522,11.687861314882431,23.508352419456244
838,4.470413599075657,1.4223530382480951,-0.0006706558171429702,6988.0,1108.0065901943865,4.96644164910327,4.96644164910327
839,4.35118980200903,1.4485035877487549,-0.0007404102778634654,6693.0,1152.4824446309865,4.991196785088574,4.991196785088574
840,4.233951871190826,1.315211656777201,-0.000617309243445084,6717.0,1368.113294286232,4.962604446151436,4.962604446151436
841,3.828361504051142,1.3945789883347477,-0.000949850187433479,4954.0,1000.0,4.993846147292927,4.993846147292927
842,4.551373975350484,1.1214948664178366,-0.00051462543874447,6794.0,1643.947536689178,4.979751623249058,4.979751623249058
843,6.180894820559915,1.1326461106336247,-0.0003435654484678379,,3156.326102573689,30.728709281751524,33.363290457537055
844,5.109456375054319,1.2933767673754817,-0.0004083034684237963,9218.0,1504.5889163024171,4.923628222075034,4.923628222075034
845,4.359163516026387,1.1043943213703808,-0.0005553550706402727,6430.0,1130.5114297305604,4.977798796524532,4.977798796524532
846,5.180018153715948,1.5075162563361633,-0.0006949956769828007,6980.0,1313.6175907560141,4.97596153837946,4.97596153837946
847,4.967015820294203,1.3515059828376268,-0.0005892331103744202,7643.0,1449.188885769268,4.9484839265566345,4.9484839265566345
848,4.240329039469087,1.3529458136178527,-0.00036892533781021603,,1679.584043549938,8.836138918099072,11.171795821633673
849,5.013031793310576,1.5064969508633361,-0.0013254505692965105,3860.0,1105.0450892632982,4.990361963395476,4.990361963395476
