Simulation,Mean_Log_Wealth,Std_Log_Wealth,Slope_Log_Wealth,Time_to_Ruin,Peak_Wealth,Min_Wealth,Final_Wealth
941,6.660697862,0.858051554,-0.002984643,737,3797.498336,92.29599818,92.29599818
942,6.345822344,0.652613673,-0.008236187,191,1464.1,92.29599818,92.29599818
943,6.503324115,0.799564514,-0.003820934,373,2853.116706,92.29599818,92.29599818
944,6.481890536,0.851565889,-0.001478432,565,4594.972986,92.29599818,92.29599818
945,7.774401889,0.84673552,-2.55E-05,,19194.3425,466.5073802,2143.58881
946,7.824294531,1.075128595,0.00304414,,15863.09297,350.4938995,11918.17654
947,7.515607615,1.167770022,-0.002379738,,21113.77675,197.8446689,6727.499949
948,8.159832067,1.832803758,0.00606279,,97017.23378,217.6291358,45259.25557
949,6.26540438,0.484300306,-0.000208312,959,1610.51,92.29599818,92.29599818
950,6.056343063,0.645487437,-0.000830908,,2593.74246,101.525598,564.4739301
951,7.032296453,0.669844471,0.000581158,,8140.274939,318.6308177,5559.917313
952,5.529728929,0.490430202,-0.002553396,383,1000,92.29599818,92.29599818
953,6.124059639,0.913215255,-0.008989337,309,1610.51,92.29599818,92.29599818
954,6.487005639,0.739236131,-0.009996646,233,1948.7171,92.29599818,92.29599818
955,7.675378326,1.224237273,0.003764823,,25547.66986,239.3920494,9849.732676
956,6.826822559,0.851618635,0.001723001,,8140.274939,217.6291358,6727.499949
957,6.538511645,0.47817763,-0.000661654,,2593.74246,197.8446689,826.446281
958,7.443053811,0.821518447,-0.000622808,,15863.09297,217.6291358,1210
959,8.086897404,0.650956019,-0.000769403,,11918.17654,564.4739301,1464.1
960,5.790180162,0.534362872,-0.003228012,451,1210,92.29599818,92.29599818
961,6.890997445,0.807257067,0.001692087,,6115.909045,122.8459736,2143.58881
962,6.056179542,0.57647063,-0.012698986,137,1000,92.29599818,92.29599818
963,7.524748251,1.2843271,0.000745388,,34003.94859,179.8587899,2143.58881
964,6.843541249,0.832161779,-0.001714257,989,3452.271214,92.29599818,92.29599818
965,7.108087565,1.35145851,-0.001445256,,25547.66986,163.5079908,683.0134554
966,6.27764909,0.67179885,-0.023839901,89,1331,92.29599818,92.29599818
967,6.064350103,0.730015599,-0.011015505,211,1948.7171,92.29599818,92.29599818
968,6.521149417,0.61821705,-0.003244663,301,1771.561,92.29599818,92.29599818
969,6.573169893,1.429738832,0.003623448,,13109.99419,101.525598,6727.499949
970,5.891113361,0.567499825,-0.005599419,311,1210,92.29599818,92.29599818
971,5.862460924,0.675730255,-0.002201206,427,1948.7171,92.29599818,92.29599818
972,7.697277767,0.474015479,-0.00020813,,6727.499949,564.4739301,1210
973,5.729228842,0.674295409,-0.012662711,177,1100,92.29599818,92.29599818
974,6.738004947,0.955030896,-0.0033019,853,4177.248169,92.29599818,92.29599818
975,6.699202849,1.285042061,-0.003954731,775,9849.732676,92.29599818,92.29599818
976,5.914623205,0.572207268,-0.008921542,199,1210,92.29599818,92.29599818
977,6.461733422,0.918785437,-0.010981381,255,2143.58881,92.29599818,92.29599818
978,6.736939632,0.606971137,0.000207988,,2853.116706,179.8587899,318.6308177
979,6.376899743,0.811455459,-0.009844303,257,2357.947691,92.29599818,92.29599818
980,5.982125239,0.614300737,-0.000958662,849,1771.561,92.29599818,92.29599818
981,7.775734898,1.210552758,0.002906326,,34003.94859,239.3920494,4594.972986
982,6.635630909,0.676833593,0.000251518,,2853.116706,179.8587899,1210
983,7.390876011,0.706949897,0.001342045,,7400.249944,350.4938995,5559.917313
